galaxy,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),"Intergalactic Development Index (IDI), Rank",Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),"Unemployment, total (% of labour force)",Labour force participation rate (% ages 15 and older),Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,Renewable energy consumption (% of total final energy consumption),Domestic credit provided by financial sector (% of GGP),Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),Gender Development Index (GDI),Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),y,diff - Life expectancy at birth,diff - Mortality rate,diff - Labour force participation rate (% ages 15 and older),diff - Mean years of education,diff - Expected years of education,diff - Estimated gross galactic income per capita,diff - Population with at least some secondary education,diff - Intergalactic Development Index (IDI),"diff - Intergalactic Development Index (IDI), Rank","Population, ages 15–64 (rate)","Population, ages 65 and older (rate)","Population, under age 5 (rate)"
Ursa Minor Dwarf,990025.0,0.9515622975969564,83.3641208618777,103232.54663821863,1.1933294830787031,15.929935288593875,10.918018797013008,78.90793417684736,28.094004827366,1217.9704114478704,82.78869694910989,11.047436573043553,105.70202376658982,3.0077520668057858,8.385657137710893,78.2742770430782,74.40807076791899,95.13538554858171,50.22395701559388,2.4609789754225564,30.05654423913765,15.45864607620232,9.564300619067126,98805.79987481244,6902.256157178304,14.464888731539247,112.74104669384722,21.35394198135973,30.423058526619787,30.91522699586284,96.14712111130088,23.056796687555646,8.568756577289797,791859.9336916088,126.5271080943205,253.21620210264882,78.48204942944628,43.42239591456995,5.453582679973408,1.0409641159100969,49.33746805618017,4.290174393866071,21.233765263885413,0.05806376696303873,-12.155907024778259,-65.89140147432715,26.393437514977563,-0.13341579241332013,-1.1343916870719344,60457.74588591534,6.692029207008872,-0.01608369083782853,21.12697649221656,0.36385763971198704,0.04475354798055669,0.03523671094557392
UGC 9128 (DDO 187),990025.0,0.8973941052117512,78.6318225876048,20274.624272819085,0.9264016688140992,13.333259883200734,10.38176486852648,145.33162907575982,25.12483156606617,1490.9772452424127,72.12880314012972,16.910339234522645,144.95500865715022,2.6719539563815795,8.385850602126936,72.37261671615738,69.85301790177317,98.65462481027905,54.554290531124465,2.2774460337766413,16.951030582818564,42.02252090356613,13.311381568376506,26160.537979740762,6062.7052893095,15.03950251210948,181.4005122652517,21.40336998849634,12.303830373833726,84.5996000607887,86.74332281121181,15.64774618351742,9.723043879676851,789676.2767522993,113.2983048376384,252.1650608873588,71.0638958592326,30.072421777228318,8.314870607289437,1.048110509346014,16.990060529383822,6.8178995440581565,17.231442623543206,0.06271945879014817,-3.092276711781608,85.11253469394973,34.39245213912976,-0.17792074891716994,-0.11977509726734292,16242.776663318191,-9.298689184444093,0.053575059245476085,9.56758194918877,0.31313068285190016,0.04161126067568413,0.05742806804136117
Andromeda XX,990025.0,0.9044435840817506,80.65091465838502,23010.716923055297,0.7791836092857196,13.809014962289247,7.80383019645542,148.06109843916695,28.503697510167928,684.908162001536,70.43549790419864,15.572990723708944,186.48239382402957,2.5321682083440598,13.076389618898759,73.54884296713414,72.03493064961134,90.17435698713119,60.11260489917776,2.3842682392179153,18.913468864665987,20.481531991745726,15.752595901100287,18685.797117031754,11274.208756367185,15.463171089756866,121.25955198092272,24.02512706095931,8.701992752927438,91.37045564995205,72.16040508124931,25.115739850252524,7.775933111154453,786399.2785039162,128.8983498273256,261.31069568400017,57.26447317357358,27.15304909838481,10.317375957646917,1.0204933097731308,23.42871281017541,5.746299282922835,45.44426111463351,0.05553664397530178,-2.1791335267470373,104.04881688170013,36.63449177969892,-0.03794612547495291,-1.0350763566772443,13375.246714974062,1.005749537701682,0.038745258101735645,6.720152651936943,0.7270482487064851,0.08274538123871278,0.09291609392428246
Segue 2,990025.0,0.9047497213099288,78.9926770798588,40497.96314527541,1.0704930894246265,16.811324365137036,12.254052755028747,81.4935084277776,39.72761619295451,1051.0352635230638,99.26596984039543,16.486600747008232,117.29563933779757,2.565078391636487,19.11900013031715,81.62444197980169,77.87148176823737,84.14520717729894,56.146148519185296,2.181613862901947,34.643751693518055,18.98504439998084,14.34906558900693,41963.522391245904,10753.166929873423,4.342063648439528,151.97695950695538,33.2752313302195,5.294126156761222,48.87003148454684,145.68155629279846,34.35873907613122,10.122318412108303,805146.143432869,115.76135724091327,200.81395676207833,74.95536197893395,41.39114866901649,7.051829103129022,1.0816930086215817,40.65063954582189,3.2672983659273687,20.06412458839272,0.08912155822824275,-13.146016662544142,150.03600800220642,13.222784755726948,-0.5068831646607481,-2.825701590658248,20008.218258206627,2.043668967409864,0.020199044764418736,17.844459054180785,0.3590241122893014,0.037149994538807546,0.09600095294061999
Fornax Dwarf (E356-G04),990025.0,1.0061506663229431,89.61816310253224,38471.51125890108,1.120227581115977,14.13430435241083,12.947765312671873,77.70741916815419,33.5830515076275,631.0704911107629,83.90241479844406,21.799971015966342,95.9032763745937,2.879422900852359,8.35002722334292,69.04707132239457,69.38887029981942,32.58850606978088,50.896939605813245,2.2955150319851443,18.48669315865081,33.511110479586556,7.354749417691058,38462.69455163714,8203.42717038129,15.816252397696994,133.40292414768103,18.526826324444393,4.816117956308352,47.79969088693888,234.32159870206152,31.04652201331487,13.866385805012994,820847.7605813195,102.76733827867123,188.89738221041625,112.29495573176699,48.30283171437871,6.984145881337625,1.0165042514955869,34.70263122720772,5.707530806756005,16.758853243241354,0.15318738075040073,-4.125674714466982,-11.466275828517553,26.895221332716275,2.0811792821780664,0.25089587154960036,22296.45066589254,13.334236243851159,0.006293422385425989,4.989924949017205,1.0260643504194373,0.12388711691668959,0.1438853525989131
Columba I,990025.0,0.9130939005175208,79.29555521790218,25539.025313817245,0.8824296342102349,15.922340959590732,7.408514076911278,90.72534559584669,33.751125708553424,1011.3869755199736,77.7968929265413,15.398516445048811,124.27936470543415,2.82880161786734,9.920344386949123,73.00664470390713,71.711682955371,74.9439339499218,49.616627053967456,2.4916964192055895,23.21356207090466,56.63924757606047,18.49042743644011,25371.68846086025,6311.722497756868,14.578944860711234,94.29132871984044,19.544561389494536,18.22103939988531,44.86377279997608,73.518404809305,27.14210336754697,11.490730723010616,782864.4469724628,143.6004300049304,214.927872397222,48.58031564101564,26.532143598874182,8.090770919259796,1.0341495524564803,40.60115686523085,6.395892988092473,26.42471957119064,0.06614886639625428,-9.461315874401976,104.04449174317674,27.57842837452349,-1.799659317350855,-1.2701601444454762,15869.278814801795,11.766932649835113,0.04567064796364418,4.440476540341009,0.238325371166666,0.028660071082981037,0.09822430958018971
KK98 77,990025.0,0.6822237866803573,74.12953192495628,27099.752922001757,0.7199456430839599,12.42233004341773,8.228777229735782,180.43301113907097,24.16401349704248,654.2365650234042,56.40704992484211,17.302454888655753,169.8738238625451,2.411429242465152,11.215158021403964,90.19572579872364,85.43321941495236,68.97772504345265,44.95977834844096,2.0931035327851184,22.818343686003214,27.235188431239358,15.508297248505619,15074.75603642291,9343.195459404817,18.263706656412253,92.5453567912882,25.64572712996741,3.5184383424146706,99.32676019905944,116.6473535232378,25.758786818356363,5.094011980871972,800972.8248082072,116.52104335329365,626.0420208949145,58.157451502708646,30.7045485870501,8.40814800548435,0.987907863250126,43.59766592671875,20.817795036286647,26.418696130366932,0.053549283611632366,-10.588906614244365,3.4085744869181553,2.9006077438991724,0.5096804082365134,2.5545442000817395,11895.003814005044,15.241529784531593,0.030753993982307742,5.693347616879502,0.7556510699365155,0.07244974577033367,0.14160547782000324
"Holmberg II (DDO 50, UGC 4305)",990025.0,0.9455913984452824,79.39521353223128,128160.28675560518,1.2432438374491137,13.57466755742707,9.288940162003648,59.09529373947904,29.632001036490077,1011.1573447428186,107.02102578366146,9.533396547901573,137.63893818250824,6.612004481363097,7.36516751105563,88.67978023310025,83.54984314741742,36.15179559027449,23.758902566164107,4.789535191482277,14.860973842896414,37.2850402230248,11.981944507369699,133887.17168764694,8453.161990171779,17.051459725579384,164.28390708276012,9.80215781504248,12.208166254092527,34.32040847095216,83.74039203931362,26.453047045707702,9.044969686132028,806072.0464837948,117.57463864951859,142.84163096653356,109.18719965887337,49.698856244248184,5.3438434209566035,1.0193063893262428,30.057729605508538,4.581176375778657,24.82896259100029,0.056973640197972235,1.928650956162869,-0.9444025745616784,76.11771602606183,0.6543850486289848,-1.625474593945965,123920.14128661413,12.755517571379158,-0.019895740800481395,-5.213796644242128,0.3650124140183146,0.03754426279182057,0.05906034461547539
ESO 540-030 (KDG 2),990025.0,0.7941498498500031,73.79290751519947,26439.15891926756,0.7935758468089544,14.171561082464686,11.051381676530012,141.58792302009115,31.662269462008325,721.6615831553453,63.8583713227282,16.335551124559206,100.84897604842544,1.9640322000711754,9.86395418551882,71.08155261370487,71.61778264312312,28.7308520634756,52.66956846289257,2.1480441802154635,24.8295743268387,19.373879728471014,13.278390536755323,13767.86665185311,9176.211467858524,15.503634630795569,92.55425036480185,18.73563510600579,21.05917540570436,33.21363335396756,86.98293541283176,31.023735926628113,11.544226298781554,796320.2893531396,119.85395476228594,304.24225890622074,51.93072042804394,40.37251840831117,7.808658869171325,1.0132296092871056,20.4492483558966,5.387009985135049,24.01047257885888,0.06544894612818297,-11.338960076063117,94.59166278037154,29.673422630100518,0.16657348856527635,-0.3919391450026023,12251.560219669573,-3.644294019584671,0.05417932483808161,14.066023716063395,0.32028746422455423,0.06622415385198543,0.13488095008083306
NGC 404,990025.0,0.9115653596651452,77.61796889647444,24705.880270401147,0.7700369405180982,14.382229251694273,11.560220515865176,126.93044462696207,32.69229024146955,628.4227349518831,32.12196194234666,15.361980520725494,79.06938236320565,3.6320316964101185,16.40235319714583,72.89568313438512,60.901998616320206,57.67020268429693,37.557289925578964,2.4648172871955882,47.94329608994994,38.46443469336607,18.79348493000757,15969.197634890237,9268.716145541252,10.996734064185398,108.78436488075926,15.524203913652489,9.289794166916758,98.38982687826844,100.9473640451302,25.551928077889727,11.498406402210955,796318.8604507721,131.75446705093086,298.4311350113767,41.30344274494289,35.73130292598465,6.25763192844812,1.0138906563032726,37.908451567289546,2.793402457979041,29.192813126359525,0.07166034427817136,-2.570680774817305,142.86719075761798,15.44870054558399,2.4753856551231426,-0.4376781494725783,13016.5172032395,24.03112689088664,0.04169782527281868,2.942417420853385,1.1272601147172605,0.12901186238759044,0.11238197309465478
UGC 8833,990025.0,0.5388588144401739,58.31267572975179,18657.13775997623,0.6706808640027314,11.912449333255758,4.84127266852574,165.39672310410114,23.142060777544646,806.9915683582872,37.29434793447343,15.98208256588625,113.87556854059031,2.3634366391608963,9.649994507965118,71.27965641103356,64.59107473092052,89.32826963621508,42.79459497645847,2.091256215505817,20.734166838497547,60.17565112838132,30.730900217294693,22192.510765240884,6927.864552007097,14.387233303636313,147.2051627198841,26.880398177332243,38.3404495500029,71.79862946071529,48.57063373001907,23.07268679904938,10.957758089534927,794085.484297616,112.92459821202274,680.7434931380285,42.05857339632618,26.29570489555748,4.5357247844790995,0.8836889742808975,15.692451912054427,5.420405304945722,53.46318653360153,0.05314808676667526,-7.197537740422263,51.376951075569025,22.271325569084865,1.0573856952125695,0.35744767995179705,11148.851558964885,8.305114051763773,0.03260003378455599,0.8138088329786091,0.518657064418542,0.07460977779433955,0.0802901285921182
Perseus I (Andromeda XXXIII),990025.0,0.9315339736886724,81.02705342484767,73040.33032764232,1.0152372255744735,14.396491730575224,8.066552594554436,82.8957243830224,27.911273632022805,738.1195178521167,106.7592270129668,9.771816428343683,82.54100855063656,5.253500641944029,6.747384522201799,79.71782795484593,78.51144751038902,22.394169803686687,36.43073915420108,3.2331674123349985,17.594488979633386,53.41927497142546,20.90962476736028,68791.51145624754,7032.296759686169,14.907285982824527,129.7764858019075,11.69535991229677,9.339773095751157,19.02674371216013,164.6355371943685,25.634367050277266,9.113217431084836,766636.3370996254,107.86097286839195,231.83726754454258,73.73078530725522,36.148158376176745,5.404311131593262,1.0797072496010398,24.187056269177017,3.8323535381487797,30.572567973306302,0.056408246519370035,-6.8471229378487095,40.86669463699519,23.567259185510927,-1.8870895225815518,-0.6133301298524199,53339.67740105638,15.371544933712912,0.06285408126924447,-4.137917724876202,0.6506061356682727,0.08851468735809931,0.08859131749598613
Horologium II,990025.0,0.5412788138989022,58.52059184994526,16699.542776358903,0.5557136865382222,6.5360208105989575,2.3218864618645583,204.07993123751152,25.05849283870193,951.931493865152,38.01750438297762,15.634583532651119,188.32752069527814,2.4146708894099036,8.051813470393824,90.96442893715631,85.31224828269131,41.45729839105867,73.40461950364123,2.0150639969721404,20.13298868184356,37.9167519021473,15.856005087828764,15418.276964628018,1964.669398715623,17.84657895395048,93.95892367244775,21.969427297682707,9.787897119185557,110.96162042145286,75.15002130740986,23.43036737784946,13.231855708944929,779920.5360896336,54.45331846139624,374.43961840987504,56.3349194418706,28.48167614236057,6.536897315046701,0.8313607983209691,12.433584392635169,7.5164023829673585,31.66573296651781,0.05120195555676699,-2.813611954599409,59.189041097015036,8.565054983673676,1.2990174445024876,0.44221177607086926,11311.09644536619,4.064464914525267,0.12262520745051733,6.993320419500754,0.7811848370783072,0.023638846323730693,0.08488646429084906
Andromeda XXVI,990025.0,0.6784981596572042,60.16035214419046,15190.567129969832,0.5825291530067516,11.811393929764874,6.0584704659151765,161.8964608003065,39.966909808397844,1676.8809393524546,54.15224574448799,12.974342648250357,138.08761536388442,2.5059548771931244,6.0522433464404335,68.38557395001304,73.03415773243167,51.18063076246523,25.36858641752632,1.7904153456280765,18.0193137732982,56.02089960479682,27.475190149785327,15779.69872262035,11648.06085780484,10.871254598643343,61.94789912736124,16.103861264900473,9.784025160730247,107.34732228000442,110.09232228727491,32.535797051717694,5.111791222619834,811155.187407143,110.38983675668608,422.5576879283199,38.86362253719105,27.187786724455446,5.700440429787308,0.7661156315934474,28.95400061576753,3.671461396259035,19.29437609907121,0.05537158441874157,0.14070607695666126,-24.59045608919149,46.84404026866442,-0.40040259821194724,2.0181493598179934,9960.384643195915,25.53607632592967,0.069860216190368,-4.455439060571683,0.5518360618577431,0.04772398985131452,0.09317571470252675
Grus I,990025.0,1.003337894385172,83.05037991310495,18353.640103435093,0.8233185287196358,11.859459288342359,10.064283056679702,105.28807197491436,34.195042290965795,646.6097054472607,81.30378057870973,16.012921441532008,146.69278679836938,2.634750430010995,14.670798311157967,66.59091931742923,71.02964681609825,70.73813410040906,44.04403057233274,2.338259453575481,26.27904436843946,33.510733971398714,13.210057035801759,34089.81501699351,8656.714723849045,8.107564980611247,130.8307188732669,28.156770882761155,10.632843922217656,70.91654657141305,111.59817445030146,34.73814404084132,5.491772614225272,787674.9129008945,116.08161642186859,238.9363070286272,49.11644563454772,40.9683617066505,9.354115837876236,1.0167837484726303,29.41073128923328,2.5178840253322434,5.640567550229433,0.07885913077147244,-4.751931856965655,58.790096683304654,44.037571697956096,-2.1463697938291766,-0.3179709552600297,15047.194908608353,-19.08016571907487,0.03868362848184317,-8.236159969321491,1.1045248738158848,0.08420032568554418,0.0531548963310892
Andromeda IX,990025.0,1.0655725456790293,84.28907405256099,52420.899858179015,1.0058399981910997,16.238035275840087,11.407378132138385,55.23584798486607,31.02005062783645,1041.2304334537316,96.8220136416136,26.00273993875539,92.72396967149679,3.1797951096597323,14.795574082016573,62.45105661718112,55.528859138305215,52.43875746353925,46.080501171712505,2.425027999282436,41.66128192277355,71.24508251823703,15.311667464393857,39079.95279419592,10982.193315011758,15.93805083974801,97.81317286867665,20.787391053872486,15.924906119445527,20.654635510985802,158.60488853591008,28.794995567560488,9.109859895579632,825469.1831544996,105.1644107943777,227.72882495204976,121.86223760591473,48.642389842082345,9.46105427558274,1.0518305512760375,22.29599578820632,3.6038775093355118,5.295677651258559,0.1513142861893927,-8.67599892200299,43.98651615265942,26.09070580176425,0.6387289656039989,0.43045375951818343,34294.013180811795,5.170308104331411,0.018776652318707048,6.352878101854284,0.4206404956216578,0.04971908269622779,0.10166251172506287
